ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
org.hamcrest.core.IsSame.matches,0,0,0,0,0,0,0,0,0,1.83
org.junit.tests.BeforeClassTest.testBeforeAndAfterClass,0,0,0,0,0,0,0,0,0,3.335
junit.tests.runner.TestResultPrinter.expected,0,0,0,0,0,0,0,0,0,0.54
org.junit.tests.ExpectedTest.testExpected,0,0,0,0,0,0,0,0,0,3.335
junit.samples.SimpleTest.main,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.ErrorRememberingListener.addFailure,0,0,0,0,0,0,0,0,0,1.965
org.junit.samples.money.MoneyTest.testMoneyBagHash,0,0,0,0,0,0,0,0,0,1.28
org.junit.tests.AssumptionViolatedExceptionTest.AssumptionViolatedExceptionDescribesItself,0,0,0,0,0,0,0,0,0,0.0
junit.tests.runner.TestResultPrinter.printFailures,0,0,0,0,0,0,0,0,0,3.505
junit.tests.framework.TornDown.testFailure,0,0,0,0,0,0,0,0,0,2.08
org.junit.tests.OnlyTestIsIgnored.onlyIgnoredMethodsIsStillFineTestClass,0,0,0,0,0,0,0,0,0,2.85
org.junit.tests.SuccessWithTimeoutTest.successWithTimeout,0,0,0,0,0,0,0,0,0,3.4050000000000002
org.junit.tests.CantInitializeTests.initializationErrorsShowUpAsWarnings,0,0,0,0,0,0,0,0,0,1.8758484225021288
org.junit.samples.SimpleTest.divideByZero,0,0,0,0,0,0,0,0,0,2.855
junit.samples.money.MoneyBag.contains,0,0,0,0,0,0,0,0,0,1.265
org.junit.tests.NewTest.testToString,0,0,0,0,0,0,0,0,0,3.875
org.junit.tests.WrongElementType.meaningfulFailureWhenParameterListsAreNotArrays,0,0,0,0,0,0,0,0,0,1.425
junit.tests.runner.AllTests.suite,0,0,0,0,0,0,0,0,0,4.16
org.junit.tests.AssertionTest.implicitTypecastEquality,0,0,0,0,0,0,0,0,0,0.5216666666666666
org.junit.tests.FibonacciTest.plansNamedCorrectly,0,0,0,0,0,0,0,0,0,3.6450000000000005
junit.tests.framework.SuiteTest.testInheritedTests,0,0,0,0,0,0,0,0,0,2.693330685326999
org.junit.tests.Succeed.runClass,0,0,0,0,0,0,0,0,0,2.8628571428571425
org.junit.tests.ImpatientLoopTest.infiniteLoopRunsForApproximatelyLengthOfTimeout,0,0,0,0,0,0,0,0,0,2.8716666666666666
org.hamcrest.core.IsAnything.any,0,0,0,0,0,0,0,0,0,3.3
org.junit.tests.ValueAnnotatedClass.characterizeCreatingMyOwnAnnotation,0,0,0,0,0,0,0,0,0,3.06
org.hamcrest.StringDescription.asString,0,0,0,0,0,0,0,0,0,1.55
org.junit.tests.All.suite,0,0,0,0,0,0,0,0,0,4.16
junit.tests.extensions.SuccessTest.testRepeatedMoreThanOnce,0,0,0,0,0,0,0,0,0,3.39
junit.tests.framework.DoubleTestCase.protect,0,0,0,0,0,0,0,0,0,2.430024248583234
org.hamcrest.core.IsAnything.anything,0,0,0,0,0,0,0,0,0,2.43
org.junit.samples.money.MoneyTest.testMoneyHash,0,0,0,0,0,0,0,0,0,1.28
org.junit.tests.ErrorRememberingListener.generatedErrorTestsMatchUp,0,0,0,0,0,0,0,0,0,2.858333333333333
org.junit.tests.BothTest.bothFails,0,0,0,0,0,0,0,0,0,2.56
org.junit.tests.UserStopTest.userStop,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.SubShadows.validateAllMethods,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.All.forwardCompatibilityWorksWithTestCount,0,0,0,0,0,0,0,0,0,3.82
org.hamcrest.core.IsInstanceOf.matches,0,0,0,0,0,0,0,0,0,3.4454355525571243
org.hamcrest.StringDescription.append,0,0,0,0,0,0,0,0,0,0.7593232593968343
org.junit.tests.AssertionTest.notSameWithMessage,0,0,0,0,0,0,0,0,0,0.0
org.hamcrest.core.IsNot.describeTo,0,0,0,0,0,0,0,0,0,2.5380779767455346
org.hamcrest.CoreMatchers.nullValue,0,0,0,0,0,0,0,0,0,3.3
org.hamcrest.core.IsEqual.isArray,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.TestResultPrinter.testError,0,0,0,0,0,0,0,0,0,3.0025
org.junit.tests.ImpatientLoopTest.stalledThreadAppearsInStackTrace,0,0,0,0,0,0,0,0,0,3.1740000000000004
org.hamcrest.core.Is.matches,0,0,0,0,0,0,0,0,0,1.38
org.junit.tests.EverythingWrong.argumentsBC,0,0,0,0,0,0,0,0,0,0.0
junit.tests.framework.TornDown.testRunAndTearDownFails,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.ExampleRunner.ExampleRunner,0,0,0,0,0,0,0,0,0,0.0
org.hamcrest.core.AnyOf.anyOf,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.CantConstruct.failedConstructionIsTestFailure,0,0,0,0,0,0,0,0,0,1.6433333333333333
junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlapingMatches,0,0,0,0,0,0,0,0,0,2.08
org.junit.tests.AssertionTest.arraysEqual,0,0,0,0,0,0,0,0,0,2.5683333333333334
junit.tests.runner.TestResultPrinter.testEmptySuite,0,0,0,0,0,0,0,0,0,0.0
junit.samples.money.MoneyBag.hashCode,0,0,0,0,0,0,0,0,0,2.05
org.junit.tests.HasPassingAssumption.passingAssumptionsScootThrough,0,0,0,0,0,0,0,0,0,2.85
org.junit.tests.TwoTests.testTwoTests,0,0,0,0,0,0,0,0,0,4.86
junit.tests.runner.TestResultPrinter.printErrors,0,0,0,0,0,0,0,0,0,3.505
junit.samples.money.Money.appendTo,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.CantInitializeTests.createAdapter,0,0,0,0,0,0,0,0,0,1.91
junit.tests.framework.DoubleTestCase.run,0,0,0,0,0,0,0,0,0,1.425
org.hamcrest.Empty_class.Non_in_method,0,0,0,0,0,0,0,0,0,2.6547058823529412
org.junit.tests.MyTest.plansDecoratorCorrectly,0,0,0,0,0,0,0,0,0,4.86
junit.tests.framework.ComparisonCompactorTest.testEndSame,0,0,0,0,0,0,0,0,0,2.08
org.junit.tests.OldSuiteTest.testOldSuiteTest,0,0,0,0,0,0,0,0,0,4.51
org.junit.tests.OneTimeSetup.testOneTimeSetup,0,0,0,0,0,0,0,0,0,3.96
junit.samples.ListTest.setUp,0,0,0,0,0,0,0,0,0,1.7299071597627864
org.junit.samples.money.MoneyTest.testBagSimpleAdd,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.SubInheritance.testOrderingOfInheritance,0,0,0,0,0,0,0,0,0,3.96
org.junit.tests.FibonacciTest.FibonacciTest,0,0,0,0,0,0,0,0,0,0.9375
junit.tests.runner.AllTests.main,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.OldTest.OldTest,0,0,0,0,0,0,0,0,0,3.5
org.junit.tests.FailureWithTimeoutTest.failureWithTimeout,0,0,0,0,0,0,0,0,0,3.4050000000000002
junit.tests.framework.TestListenerTest.setUp,0,0,0,0,0,0,0,0,0,1.5898184426936486
org.hamcrest.core.DescribedAs.DescribedAs,0,0,0,0,0,0,0,0,0,2.0233333333333334
org.junit.tests.Slow.convert,0,0,0,0,0,0,0,0,0,3.776666666666667
org.junit.tests.NoTests.constructorException,0,0,0,0,0,0,0,0,0,2.9633333333333334
org.junit.tests.OrderTest.testOrder,0,0,0,0,0,0,0,0,0,3.96
org.junit.tests.NoExceptionTest.testNoException,0,0,0,0,0,0,0,0,0,3.335
org.junit.tests.WillTimeOut.after,0,0,0,0,0,0,0,0,0,1.27
junit.tests.runner.MockRunner.testEnded,0,0,0,0,0,0,0,0,0,3.715
org.junit.tests.AllJUnit4.suite,0,0,0,0,0,0,0,0,0,4.16
org.junit.tests.ExampleRunner.run,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.ExampleTest.oldTestCount,0,0,0,0,0,0,0,0,0,4.16
org.junit.tests.AllJUnit4.correctTestCountAdapted,0,0,0,0,0,0,0,0,0,0.0
junit.samples.money.MoneyTest.testSimpleSubtract,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.FailureWithTimeoutRunTimeExceptionTest.failureWithTimeoutRunTimeException,0,0,0,0,0,0,0,0,0,3.4050000000000002
org.junit.tests.HasSuiteMethod.classesWithSuiteMethodsAreFiltered,0,0,0,0,0,0,0,0,0,3.465
org.junit.tests.OneTest.failingListener,0,0,0,0,0,0,0,0,0,4.86
org.hamcrest.core.DescribedAs.describedAs,0,0,0,0,0,0,0,0,0,1.7299999999999998
org.junit.tests.TextListenerTest.setUp,0,0,0,0,0,0,0,0,0,3.1552607691609644
org.junit.tests.AssertionTest.arraysEqualWithMessage,0,0,0,0,0,0,0,0,0,2.5683333333333334
junit.samples.SimpleTest.setUp,0,0,0,0,0,0,0,0,0,1.8983333333333334
org.junit.tests.FibonacciTest.failuresNamedCorrectly,0,0,0,0,0,0,0,0,0,2.85
org.junit.tests.ErrorRememberingListener.startTest,0,0,0,0,0,0,0,0,0,3.93
org.hamcrest.BaseDescription.appendText,0,0,0,0,0,0,0,0,0,4.93
org.hamcrest.core.IsSame.describeTo,0,0,0,0,0,0,0,0,0,2.969516447423427
org.junit.tests.OldTest.suite,0,0,0,0,0,0,0,0,0,2.85
junit.tests.extensions.SuccessTest.testActiveRepeatedTest0,0,0,0,0,0,0,0,0,0,3.39
org.junit.tests.HasPassingAssumption.assumeNotNullPasses,0,0,0,0,0,0,0,0,0,0.0
junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlapingMatchesContext,0,0,0,0,0,0,0,0,0,2.08
junit.tests.framework.ComparisonCompactorTest.testStartAndEndContextWithEllipses,0,0,0,0,0,0,0,0,0,2.08
org.junit.tests.CantInitialize.CantInitialize,0,0,0,0,0,0,0,0,0,0.7325
junit.tests.runner.TextRunnerTest.execTest,0,0,0,0,0,0,0,0,0,1.4094925197754335
org.junit.tests.SubShadows.dontValidateShadowedMethods,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.SubTest.testTestInheritance,0,0,0,0,0,0,0,0,0,3.96
junit.tests.framework.SuiteTest.testOneTestCase,0,0,0,0,0,0,0,0,0,0.5529893254992293
org.hamcrest.internal.SelfDescribingValueIterator.next,0,0,0,0,0,0,0,0,0,0.0
org.junit.tests.ParameterizedOneTimeSetup.ParameterizedOneTimeSetup,0,0,0,0,0,0,0,0,0,0.0
org.hamcrest.CoreMatchers.anyOf,0,0,0,0,0,0,0,0,0,0.0
junit.tests.framework.AssertTest.testAssertNotSame,0,0,0,0,0,0,0,0,0,0.0
org.hamcrest.BaseDescription.appendDescriptionOf,0,0,0,0,0,0,0,0,0,1.62
junit.tests.extensions.AllTests.main,0,0,0,0,0,0,0,0,0,0.0
org.junit.samples.money.MoneyTest.testBagSubtract,0,0,0,0,0,0,0,0,0,0.0
