ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
risk.engine.core.Player.getMission,0,0,0,0,0,0,0,0,0,2.0003774075123237,1
risk.lobby.client.RiskMap.loadInfo,0,0,0,0,0,0,0,0,0,1.4658763509785424,64
risk.engine.RiskAdapter.setSlider,0,0,0,0,0,0,0,0,0,0.5,0
risk.lobby.client.GameSetupPanel.reset,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.RiskGame.setCurrentPlayer,0,0,0,0,0,0,0,0,0,1.4726090981195157,6
risk.engine.core.Country.addNeighbour,0,0,0,0,0,0,0,0,0,0.0,1
risk.tools.translation.MessageTool.redoMessage,0,0,0,0,0,0,0,0,0,1.2562910746660598,8
risk.ui.SwingGUI.SwingRiskAdapter.showCardsFile,0,0,0,0,0,0,0,0,0,0.0,6
risk.engine.core.RiskGame.NoEmptyCountries,1,0,0,0,0,0,0,0,0,1.1306184559890793,11
risk.engine.core.RiskGame.getMapName,0,0,0,0,0,0,0,0,0,2.154410795073284,1
risk.tools.translation.YuraTextEditor.format,0,0,1,0,0,0,0,0,0,0.8921309630205183,1
risk.engine.ai.AIHard.playerKilled,0,0,0,0,0,0,0,0,0,1.08,5
risk.engine.core.Mission.getContinent2,0,0,0,0,0,0,0,0,0,2.5922587328665627,1
risk.tools.translation.TableSize.mouseReleased,0,0,0,0,0,0,0,0,0,0.0,4
risk.engine.core.Player.getNoTerritoriesOwned,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.guishared.ErdeAnsicht.proj,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.FlashGUI.FlashRiskAdapter.closeGame,0,0,1,0,0,0,0,0,0,1.5373857138791698,14
risk.tools.translation.MessageTool.run,0,0,0,0,0,0,0,0,0,1.8052415491749287,8
risk.engine.RiskUtil.getHexForColor,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.ai.AIHard.getBattleWon,0,0,0,0,0,0,0,0,0,3.5521992576509187,9
risk.engine.Risk.getRiskConfig,0,0,0,0,0,0,0,0,0,0.73,1
risk.engine.core.RiskGame.getImagePic,0,0,0,0,0,0,0,0,0,0.9842086097572087,1
risk.engine.core.RiskGame.getDesrvedCard,0,0,0,0,0,0,0,0,0,0.3383150699256138,7
risk.engine.translation.MapTranslator.setCards,0,0,0,0,0,0,0,0,0,1.526642199404278,7
risk.ui.FlashGUI.BattlePanel.mouseReleased,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.core.RiskGame.getNoMissions,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.RiskGame.setMemoryLoad,0,0,0,0,0,0,0,0,0,0.8337755010929846,4
risk.engine.Replay.isOwnedCurrentPlayerInt,0,0,0,0,0,0,0,0,0,3.5,5
risk.lobby.server.ServerGameRisk.doBasicGo,0,0,0,0,0,0,0,0,0,1.4269143865520202,1
risk.engine.core.Player.getName,0,0,0,0,0,0,0,0,0,2.556847446757397,1
risk.ui.SwingGUI.SwingGUIPanel.stateChanged,0,0,0,0,0,0,0,0,0,0.8336704761599758,7
risk.ui.SwingGUI.StatisticsTab.showMission,0,0,0,0,0,0,0,0,0,2.9,1
risk.ui.SwingGUI.BasicAction.setTextComponent,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.FlashGUI.StatsDialog.actionPerformed,0,0,0,0,0,0,0,0,0,2.3798067400769973,2
risk.tools.translation.RiskComm.load,0,0,0,0,0,0,0,1,0,0.842,1
risk.ui.FlashGUI.MainMenu.mouseDragged,0,0,0,0,0,0,0,0,0,1.92618361654012,12
risk.lobby.server.ServerGameRisk.clientHasJoined,0,0,0,0,0,0,0,0,0,1.439132649615024,2
risk.ui.SwingGUI.NamedColor.findColor,0,0,0,0,0,0,0,0,0,2.2562857457489036,6
risk.ui.FlashGUI.GameFrame.keyPressed,0,0,0,0,0,0,0,0,0,2.69,0
risk.ui.FlashGUI.MyColor.getY,0,0,0,0,0,0,0,0,0,0.9563466124498369,1
risk.ui.SimpleGUI.RiskGUI.startGame,0,0,0,0,0,0,0,0,0,0.7667647704790802,7
risk.engine.core.Country.getColor,0,0,0,0,0,0,0,0,0,2.8284752155973276,1
risk.ui.SwingGUI.CardsDialog.populate,0,0,0,0,0,0,0,0,0,0.41649993536408403,3
risk.engine.guishared.ErdeAnsicht.rot,0,0,0,0,0,0,0,0,0,0.0,4
risk.engine.ai.AIHardCapital.expandBase,0,0,0,0,0,0,0,0,0,0.8160681036409408,12
risk.tools.translation.RiskComm.setupMissingTranslation,0,0,0,0,0,0,0,0,0,2.77590837965085,12
risk.engine.core.RiskGame.getMustMove,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.SwingGUI.CardPanel.closeDialog,0,0,0,0,0,0,0,0,0,0.0,2
risk.ui.SwingGUI.PasteAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,1
risk.lobby.server.ServerGameRisk.getInputFromSomeone,0,0,0,0,0,0,0,0,0,2.131665345702405,6
risk.ui.FlashGUI.BattleDialog.setNODDefender,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.guishared.ErdeAnsicht.requestTopDownLeftRightResend,0,0,0,0,0,0,0,0,0,0.0,0
risk.tools.mapeditor.CardsListModel.edit,0,0,0,0,0,0,0,0,0,2.3959586069695793,21
risk.lobby.client.GameSetupPanel.setMaps,0,0,0,0,0,0,0,0,0,1.4542961088898128,1
risk.lobby.client.ClientGameRisk.openDocs,0,0,0,0,0,0,0,0,0,3.0762786259093597,1
risk.tools.translation.TableSize.windowGainedFocus,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.translation.TranslationBundle.setLanguage,0,0,0,0,0,0,0,0,0,1.2468418469539497,2
risk.engine.core.Country.setIdString,0,0,0,0,0,0,0,0,0,2.255568690409998,1
risk.engine.guishared.ErdeAnsicht.setmark,0,0,0,0,0,0,0,0,0,1.3908461404355534,15
risk.engine.core.Statistic.addCountriesLost,0,0,0,0,0,0,0,0,0,2.621367448830146,1
risk.engine.core.Continent.setArmyValue,0,0,0,0,0,0,0,0,0,1.9331595196219,1
risk.ui.SwingGUI.SwingRiskAdapter.startGame,0,0,0,0,0,0,0,0,0,0.0,13
risk.engine.guishared.RiskFileFilter.getDescription,0,0,0,0,0,0,0,0,0,1.0216859638365046,21
risk.ui.FlashGUI.BattlePanel.paintComponent,0,0,0,0,0,0,0,0,0,0.6784439868064598,151
risk.ui.SwingGUI.GameTab.getMenu,0,0,0,0,0,0,0,0,0,1.936833743137892,1
risk.tools.mapeditor.MapEditorViews.valueChanged,0,0,0,0,0,0,0,0,0,1.5358260190963986,1
risk.lobby.server.ServerRisk.addPlayerCommandToInbox,0,0,0,0,0,0,0,0,0,0.73,2
risk.engine.guishared.ErdeAnsicht.zylinder,0,0,0,0,0,0,0,0,0,0.9247499999999998,10
risk.lobby.client.GameSetupPanel.setSelected,0,0,0,0,0,0,0,0,0,2.1770279947969717,1
risk.ui.FlashGUI.GameFrame.displayMenu,0,0,0,0,0,0,0,0,0,0.9654352326173797,15
risk.engine.RiskController.showDiceResults,0,0,0,0,0,0,0,0,0,0.304,4
risk.ui.SwingGUI.StatisticsTab.openCards,0,0,0,0,0,0,0,0,0,1.7441666666666666,7
risk.ui.FlashGUI.GameFrame.mouseEntered,0,0,0,0,0,0,0,0,0,0.0,0
risk.ui.SwingGUI.StatisticsTab.closeGame,0,0,0,0,0,0,0,0,0,0.73,3
risk.engine.guishared.countryImage.getCountryImage,0,0,0,0,0,0,0,0,0,1.128163922958476,15
risk.tools.translation.DoublePanel.saveChanges,0,0,0,0,0,0,0,0,0,1.4203808288789002,2
risk.ui.FlashGUI.GameFrame.mouseMoved,0,0,0,0,0,0,0,0,0,0.6173615640862153,49
risk.engine.core.RiskGame.getNumber,0,0,0,0,0,0,0,0,0,0.0,3
risk.lobby.server.ServerGameRisk.renamePlayer,0,0,0,0,0,0,0,0,0,0.6673077979349712,8
risk.engine.core.RiskGame.moveArmies,0,0,0,0,0,0,0,0,0,1.3351930421210085,18
risk.engine.core.Mission.getNoofarmies,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.RiskGame.getSetup,0,0,0,0,0,0,0,0,0,0.8976254690910677,1
risk.engine.core.Continent.getArmyValue,0,0,0,0,0,0,0,0,0,2.4221975306912458,1
risk.engine.core.RiskGame.checkPlayerOwnesContinentForMission,0,0,0,0,0,0,0,0,0,0.9018424271399378,8
risk.engine.RiskUtil.getRiskFileURL,0,0,0,0,0,0,0,0,0,0.34517289450962213,10
risk.engine.ai.AIEasy.getRoll,0,0,0,0,0,0,0,0,0,0.0,4
risk.ui.FlashGUI.MainMenu.windowClosing,0,0,0,0,0,0,0,0,0,0.0,1
risk.tools.mapeditor.MapEditorViews.actionPerformed,0,0,0,0,0,0,0,0,0,1.4788344946792276,11
risk.engine.core.RiskGame.setupNewMap,0,0,0,0,0,0,0,0,0,0.0,5
risk.lobby.client.ClientGameRisk.closeGame,0,0,0,0,0,0,0,0,0,3.018429243341225,1
risk.engine.RiskUtil.openStream,0,0,0,0,0,0,0,0,0,2.3702096049387613,5
risk.ui.FlashGUI.GameFrame.getCountryImage,0,0,0,0,0,0,0,0,0,0.73,1
risk.tools.mapeditor.MissionsListModel.remove,0,0,0,0,0,0,0,0,0,1.046,10
risk.ui.SimpleGUI.GamePanel.mouseReleased,0,0,0,0,0,0,0,0,0,1.8466666666666667,5
risk.ui.Increment1GUI.Increment1RiskAdapter.main,0,0,0,0,0,0,0,0,0,1.895,4
risk.engine.guishared.ErdeAnsicht.removeConsumer,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.core.Country.getName,0,0,0,0,0,0,0,0,0,2.636840486772509,1
risk.ui.SwingGUI.capitalPanel.actionPerformed,0,0,0,0,0,0,0,0,0,2.96,3
risk.tools.mapeditor.MapEditorPanel.setMode,0,0,0,0,0,0,0,0,0,1.0397916337795359,3
risk.engine.core.RiskGame.getCards,0,0,0,0,0,0,0,0,0,1.7490412921598804,1
risk.tools.translation.TableSize.mouseMoved,0,0,0,0,0,0,0,0,0,0.0,0
risk.ui.FlashGUI.GameFrame.closeleave,0,0,0,0,0,0,0,0,0,1.2015840536175946,5
risk.tools.translation.MyNode.equals,3,0,0,0,0,0,0,0,0,0.581136053529899,20
risk.engine.RiskAdapter.delPlayer,0,0,0,0,0,0,0,0,0,3.5,0
risk.engine.RiskController.newGame,0,0,0,0,0,0,0,0,0,0.38,4
risk.engine.guishared.countryImage.getHeight,0,0,0,0,0,0,0,0,0,1.3949890111459258,1
risk.ui.FlashGUI.GameFrame.go,0,0,0,0,0,0,0,0,0,1.24,2
risk.ui.CommandLine.CommandText.main,0,0,0,0,0,0,0,0,0,0.0,1
risk.tools.translation.YuraTextEditor.undoableEditHappened,0,0,0,0,0,0,0,0,0,1.7870554319148377,1
risk.tools.mapeditor.MapEditorPanel.setCountry,0,0,0,0,0,0,0,0,0,2.3120166917349434,12
risk.engine.core.RiskGame.getCommands,0,0,0,0,0,0,0,0,0,1.2211474748414317,1
risk.engine.core.RiskGame.getCardMode,0,0,0,0,0,0,0,0,0,1.8471686083651284,1
risk.ui.FlashGUI.GameFrame.openMove,0,0,0,0,0,0,0,0,0,0.9830805882566409,1
risk.engine.Risk.run,0,2,1,0,1,0,1,0,0,2.1036393472277064,156
risk.engine.core.RiskGame.getMissions,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.SwingGUI.FX3DPanel.mouseMoved,0,0,0,0,0,0,0,0,0,0.0,0
risk.ui.FlashGUI.MainMenu.insideButton,0,0,0,0,0,0,0,0,0,1.263688450520795,25
risk.engine.guishared.countryImage.checkChange,0,0,0,0,0,0,0,0,0,1.8563068750759923,5
risk.ui.FlashGUI.playerPanel.getType,0,0,0,0,0,0,0,0,0,2.3727564996213917,1
risk.engine.ai.AIHard.hasFreeTerritories,0,0,0,0,0,0,0,0,0,0.0,4
risk.ui.FlashGUI.GameMenuPanel.paintComponent,0,0,0,0,0,0,0,0,0,0.996352540420694,6
risk.engine.guishared.countryImage.setTemp2,0,0,0,0,0,0,0,0,0,2.2271104309599847,1
risk.ui.FlashGUI.colorChooserPanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0,0
risk.lobby.client.RiskMap.getFileName,0,0,0,0,0,0,0,0,0,3.3754540814386242,1
risk.ui.SwingGUI.CardPanel.mousePressed,0,0,0,0,0,0,0,0,0,0.0,0
risk.ui.SwingGUI.NamedColor.getColumnName,0,0,0,0,0,0,0,0,0,4.48,1
risk.engine.RiskController.setGameStatus,0,0,0,0,0,0,0,0,0,1.2442652417810856,4
risk.engine.guishared.PicturePanel.repaintCountries,0,0,0,0,0,0,1,0,0,0.8129019813054508,108
risk.tools.translation.MyNode.getChild,0,0,0,0,0,0,0,0,0,0.73,7
risk.ui.SwingGUI.SwingGUIPanel.setupLobbyButton,0,0,0,0,0,0,0,0,0,1.6736659591897642,5
risk.lobby.client.RiskMap.toString,0,0,0,0,0,0,0,0,0,3.212890659316259,1
risk.tools.translation.YuraTextEditor.setLabel,0,0,0,0,0,0,0,0,0,2.057967911912647,2
risk.engine.RiskController.sendDebug,0,0,0,0,0,0,0,0,0,0.7384736514205639,4
risk.tools.translation.YuraTextEditor.setWrap,0,0,0,0,0,0,0,0,0,2.1961051549433632,1
risk.engine.RiskController.needInput,0,0,0,0,0,0,0,0,0,0.38,4
risk.engine.guishared.PicturePanel.getDrawImageX,0,0,0,0,0,0,0,0,0,2.922000823542401,1
risk.engine.core.Player.getNoArmies,0,0,0,0,0,0,0,0,0,0.0,4
risk.tools.translation.YuraTextEditor.add,0,0,0,0,0,0,0,0,0,1.57368596554067,2
risk.engine.guishared.ErdeAnsicht.kugel,0,0,0,0,0,0,0,0,0,1.4112053466497154,10
risk.engine.guishared.PicturePanel.setC1,0,0,0,0,0,0,0,0,0,1.3075921706544165,1
risk.engine.ai.AIHard.keepBlocking,0,0,0,0,0,0,0,0,0,0.0,12
risk.lobby.client.ClientGameRisk.renamePlayer,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.RiskGame.noMove,0,0,0,0,0,0,0,0,0,1.6255770955923545,5
risk.ui.FlashGUI.MissionDialog.windowClosing,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.SwingGUI.TCPopupEventQueue.dispatchEvent,0,0,0,0,0,0,0,0,0,2.302089188260986,15
risk.engine.ai.AIEasy.getPlaceArmies,0,0,0,0,0,0,0,0,0,1.1666666666666667,12
risk.ui.SwingGUI.playersPanel.actionPerformed,0,0,0,0,0,0,0,0,0,1.8459244125459162,2
risk.engine.Replay.getPlayerColors,0,0,0,0,0,0,0,0,0,1.6481611985045632,24
risk.tools.mapeditor.MapEditorPanel.setMap,0,0,0,0,0,0,0,0,0,2.0769775489174505,1
risk.engine.core.Country.addArmies,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.RiskGame.getDefenderDice,0,0,0,0,0,0,0,0,0,2.3043582475851077,1
risk.ui.SimpleGUI.GamePanel.actionPerformed,0,0,0,0,0,0,0,0,0,1.8810032574098976,2
risk.ui.SwingGUI.CopyAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.core.Mission.getDiscription,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.SwingGUI.NamedColor.findType,0,0,0,0,0,0,0,0,0,0.0,13
risk.ui.SwingGUI.CardsDialog.getNumArmies,0,0,0,0,0,0,0,0,0,0.0,5
risk.engine.core.RiskGame.workOutEndGoStats,0,0,0,0,0,0,0,0,0,0.3,1
risk.ui.FlashGUI.MainMenu.mouseExited,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.RiskController.setNODDefender,0,0,0,0,0,0,0,0,0,0.38,4
risk.ui.SwingGUI.tradeCardsPanel.actionPerformed,0,0,0,0,0,0,0,0,0,2.96,1
risk.lobby.client.RiskMap.getMissions,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.ai.AIHard.GetContinentsToBreak,1,0,0,0,0,0,0,0,0,0.6144048764469155,16
risk.ui.FlashGUI.BattlePanel.mouseEntered,0,0,0,0,0,0,0,0,0,0.0,0
risk.ui.FlashGUI.joinPanel.mousePressed,0,0,0,0,0,0,0,0,0,2.6928349518558785,7
risk.ui.SwingGUI.SwingRiskAdapter.setGameStatus,0,0,0,0,0,0,0,0,0,3.52,1
risk.engine.guishared.PicturePanel.getC1,0,0,0,0,0,0,0,0,0,1.1520776608878682,1
risk.ui.SwingGUI.PasteAction.isEnabled,0,0,0,0,0,0,0,0,0,2.59,1
risk.engine.core.RiskGame.findCard,0,0,0,0,0,0,0,0,0,1.1666666666666667,9
risk.ui.CommandLine.CommandText.sendMessage,0,0,0,0,0,0,0,0,0,2.120648935895942,5
risk.tools.mapeditor.CardsListModel.remove,0,0,0,0,0,0,0,0,0,1.6526785851837682,15
risk.engine.RiskController.showMessageDialog,0,0,0,0,0,0,0,0,0,0.7384736514205639,4
risk.engine.ai.AIHardCapital.getTacMove,0,0,0,0,0,0,0,0,0,1.9087522389485982,30
risk.engine.core.RiskGame.closeGame,0,0,0,0,0,0,0,0,0,4.5,1
risk.engine.guishared.countryImage.getX2,0,0,0,0,0,0,0,0,0,1.4553951118789454,1
risk.ui.FlashGUI.NewGameFrameFocusTraversalPolicy.getDefaultComponent,0,0,0,0,0,0,0,0,0,4.85,1
risk.engine.core.RiskGame.placeArmy,0,0,0,0,0,0,0,0,0,1.0773297542492883,45
risk.ui.SwingGUI.SwingRiskAdapter.sendMessage,0,0,0,0,0,0,0,0,0,2.0878413231944752,7
risk.ui.SimpleGUI.CommandKeyAdapter.go,0,0,0,0,0,0,0,0,0,2.392559013681384,19
risk.lobby.server.ServerRisk.setKillFlag,0,0,0,0,0,0,0,0,0,0.0,3
risk.engine.RiskController.setSlider,0,0,0,0,0,0,0,0,0,0.49886323156659623,4
risk.tools.mapeditor.MapEditor.showError,0,0,0,0,0,0,0,0,0,2.58,2
risk.engine.core.Statistic.addAttack,0,0,0,0,0,0,0,0,0,2.7101715000557496,1
risk.engine.Risk.GetNext,1,0,0,0,0,0,0,0,0,1.6371401802248715,1
risk.engine.core.Continent.addTerritoriesContained,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.ChatDisplayThread.run,0,0,0,0,0,0,0,0,0,1.1261759649692595,12
risk.engine.Replay.hasArmiesInt,0,0,0,0,0,0,0,0,0,3.5,1
risk.ui.SwingGUI.DebugTab.getMenu,0,0,0,0,0,0,0,0,0,1.2898081512804784,1
risk.engine.guishared.ErdeAnsicht.inkegel,0,0,0,0,0,0,0,0,0,0.40817581590758983,1
risk.ui.SwingGUI.CardPanel.mouseClicked,0,0,0,0,0,0,0,0,0,0.9089807677048375,21
risk.ui.FlashGUI.MainMenu.keyTyped,0,0,0,0,0,0,0,0,0,2.69,0
risk.ui.SwingGUI.GamePanel.mouseEntered,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.core.RiskGame.getNoContinentsOwned,0,0,0,0,0,0,0,0,0,0.7,6
risk.ui.FlashGUI.GameFrame.setGameStatus,0,0,0,0,0,0,0,0,0,2.0127540238667168,7
risk.ui.FlashGUI.GameFrame.displayCards,0,0,0,0,0,0,0,0,0,1.1054452502466812,2
risk.ui.SwingGUI.GamePanel.mouseMoved,0,0,0,0,0,0,0,0,0,1.3161857143978068,50
risk.tools.translation.MessageTool.treeWillExpand,0,0,0,0,0,0,0,0,0,1.0,4
risk.lobby.client.ClientGameRisk.blockInput,0,0,0,0,0,0,0,0,0,2.9459169746672584,1
risk.engine.RiskController.showDice,0,0,0,0,0,0,0,0,0,0.304,4
risk.lobby.server.ServerRisk.whoWon,0,0,0,0,0,0,0,0,0,0.0,2
risk.lobby.server.ServerRisk.run,0,0,0,0,0,0,0,0,0,1.3703957975246799,11
risk.engine.guishared.countryImage.setSourceImage,0,0,0,0,0,0,0,0,0,2.0846908443030316,1
risk.engine.guishared.ErdeAnsicht.zeichneline,0,0,0,0,0,0,0,0,0,0.3137128917816376,3
risk.ui.SwingGUI.GamePanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0,5
risk.engine.guishared.ErdeAnsicht.rotkugel,0,0,0,0,0,0,0,0,0,1.0126507870289634,5
risk.engine.guishared.ErdeAnsicht.isConsumer,0,0,0,0,0,0,0,0,0,0.0,1
risk.engine.Replay.canTrade,0,0,0,0,0,0,0,0,0,1.47125,4
risk.engine.core.RiskGame.getPreviewPic,0,0,0,0,0,0,0,0,0,0.8179489081806874,1
risk.engine.core.Player.nextTurn,0,0,0,0,0,0,0,0,0,2.5666917489219268,2
risk.ui.FlashGUI.BattleDialog.windowClosing,0,0,0,0,0,0,0,0,0,0.7575384838315734,3
risk.lobby.client.ClientGameRisk.getResourceBundle,0,0,0,0,0,0,0,0,0,1.53,1
risk.tools.mapeditor.MapEditor.getToolBar,0,0,0,0,0,0,0,0,0,3.006796112909869,1
risk.lobby.server.ServerRisk.setupMapsDir,0,0,0,0,0,0,0,0,0,1.46,3
risk.tools.mapeditor.MapEditor.stateChanged,0,0,0,0,0,0,0,0,0,1.84357013360494,7
risk.ui.SimpleGUI.RiskGUI.sendMessage,0,0,0,0,0,0,0,0,0,1.9252896225737932,14
risk.engine.ai.AIPlayer.getOutput,0,0,0,0,0,0,1,0,0,2.3012484966833395,27
risk.engine.ai.AIHardCapital.getBattleWon,0,0,0,0,0,0,0,0,0,3.502786282540985,15
risk.engine.guishared.ErdeAnsicht.settext,0,0,0,0,0,0,0,0,0,0.6484371029789149,8
risk.engine.Replay.showMessageDialog,0,0,0,0,0,0,0,0,0,1.46,1
risk.engine.RiskAdapter.setGameStatus,0,0,0,0,0,0,0,0,0,3.52,0
risk.ui.SwingGUI.ConsoleTab.cgo,0,0,0,0,0,0,0,0,0,2.4674606369786964,19
risk.ui.FlashGUI.CardPanel.paintComponent,0,0,0,0,0,0,0,0,0,1.734280198960878,8
risk.ui.FlashGUI.BattlePanel.getDice,0,0,0,0,0,0,0,0,0,2.082471882133875,42
risk.ui.SwingGUI.SwingRiskAdapter.showMessageDialog,0,0,0,0,0,0,0,0,0,1.46,1
risk.ui.FlashGUI.CardsDialog.getCountryImage,0,0,0,0,0,0,0,0,0,1.851433748213544,12
risk.lobby.client.ClientGameRisk.run,0,0,0,0,0,0,0,0,0,0.7977733423172138,7
risk.ui.FlashGUI.NewGameFrameFocusTraversalPolicy.keyReleased,0,0,0,0,0,0,0,0,0,1.71,12
risk.ui.SwingGUI.SwingRiskAdapter.armiesLeft,0,0,0,0,0,0,0,0,0,1.565,6
risk.ui.FlashGUI.missionPanel.mouseEntered,0,0,0,0,0,0,0,0,0,0.0,0
risk.engine.RiskController.addPlayer,0,0,0,0,0,0,0,0,0,1.7436373101588,4
risk.tools.mapeditor.MapEditor.setZoom,0,0,0,0,0,0,0,0,0,1.4473556095082096,8
risk.tools.translation.TableSize.showPopup,0,0,0,0,0,0,0,0,0,1.9037334171232594,2
risk.engine.guishared.ErdeAnsicht.kegel,0,0,0,0,0,0,0,0,0,0.801111111111111,9
risk.ui.Increment1GUI.Printer.getPrintable,0,0,0,0,0,0,0,0,0,4.165,1
risk.engine.Replay.setHelp,0,0,0,0,0,0,0,0,0,1.6472378059863866,58
risk.tools.mapeditor.MapEditorPanel.mouseWheelMoved,0,0,0,0,0,0,0,0,0,1.300488278088134,5
risk.engine.ai.AIHard.ownsNeighbours,0,0,0,0,0,0,0,0,0,0.75,7
risk.ui.FlashGUI.GameFrame.paintComponent,0,0,0,0,0,0,0,0,0,0.717108013003554,38
risk.ui.SwingGUI.CutAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,1
risk.ui.Increment1GUI.CommandKeyAdapter.actionPerformed,0,0,0,0,0,0,0,0,0,1.9876127628750744,1
risk.tools.mapeditor.ContinentsListModel.getElementAt,0,0,0,0,0,0,0,0,0,3.43,4
