ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
risk.ui.SwingGUI.StatisticsTab.openCards,0,0,0,0,0,0,0,0,0,1.7441666666666666
risk.ui.FlashGUI.GameFrame.mouseEntered,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.StatisticsTab.closeGame,0,0,0,0,0,0,0,0,0,0.73
risk.engine.RiskUtil.runLobby,0,0,0,0,0,0,0,0,0,1.2682250253217722
risk.engine.guishared.countryImage.getCountryImage,0,0,0,0,0,0,0,0,0,1.128163922958476
risk.lobby.client.ClientRisk.ClientRisk,0,0,0,0,0,0,0,0,0,0.0
risk.tools.translation.DoublePanel.saveChanges,0,0,0,0,0,0,0,0,0,1.4203808288789002
risk.ui.FlashGUI.GameFrame.mouseMoved,0,0,0,0,0,0,0,0,0,0.6173615640862153
risk.engine.core.RiskGame.getNumber,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.MoveDialog.MoveDialog,0,0,0,0,0,0,0,0,0,2.111052251058181
risk.lobby.server.ServerGameRisk.renamePlayer,0,0,0,0,0,0,0,0,0,0.6673077979349712
risk.engine.core.RiskGame.moveArmies,0,0,0,0,0,0,0,0,0,1.3351930421210085
risk.engine.core.Mission.getNoofarmies,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.RiskGame.getSetup,0,0,0,0,0,0,0,0,0,0.8976254690910677
risk.engine.core.Continent.getArmyValue,0,0,0,0,0,0,0,0,0,2.4221975306912458
risk.engine.core.RiskGame.checkPlayerOwnesContinentForMission,0,0,0,0,0,0,0,0,0,0.9018424271399378
risk.engine.RiskUtil.getRiskFileURL,0,0,0,0,0,0,0,0,0,0.34517289450962213
risk.engine.ai.AIEasy.getRoll,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.CopyAction.CopyAction,0,0,0,0,0,0,0,0,0,4.195
risk.ui.FlashGUI.MainMenu.windowClosing,0,0,0,0,0,0,0,0,0,0.0
risk.ui.Increment1GUI.CommandKeyAdapter.CommandKeyAdapter,0,0,0,0,0,0,0,0,0,0.0
risk.tools.mapeditor.MapEditorViews.actionPerformed,0,0,0,0,0,0,0,0,0,1.4788344946792276
risk.engine.core.RiskGame.setupNewMap,0,0,0,0,0,0,0,0,0,0.0
risk.lobby.client.ClientGameRisk.closeGame,0,0,0,0,0,0,0,0,0,3.018429243341225
risk.engine.RiskUtil.openStream,0,0,0,0,0,0,0,0,0,2.3702096049387613
risk.ui.FlashGUI.GameFrame.getCountryImage,0,0,0,0,0,0,0,0,0,0.73
risk.ui.SwingGUI.StatisticsTab.StatisticsTab,0,0,0,0,0,0,0,0,0,1.8024474298919746
risk.tools.mapeditor.MissionsListModel.remove,0,0,0,0,0,0,0,0,0,1.046
risk.ui.SimpleGUI.GamePanel.mouseReleased,0,0,0,0,0,0,0,0,0,1.8466666666666667
risk.ui.Increment1GUI.Increment1RiskAdapter.main,0,0,0,0,0,0,0,0,0,1.895
risk.engine.guishared.ErdeAnsicht.removeConsumer,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.Country.getName,0,0,0,0,0,0,0,0,0,2.636840486772509
risk.ui.SwingGUI.capitalPanel.actionPerformed,0,0,0,0,0,0,0,0,0,2.96
risk.tools.mapeditor.MapEditorPanel.setMode,0,0,0,0,0,0,0,0,0,1.0397916337795359
risk.engine.core.RiskGame.getCards,0,0,0,0,0,0,0,0,0,1.7490412921598804
risk.tools.translation.TableSize.mouseMoved,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.GameFrame.closeleave,0,0,0,0,0,0,0,0,0,1.2015840536175946
risk.tools.translation.MyNode.equals,3,0,0,0,0,0,0,0,0,0.581136053529899
risk.engine.RiskAdapter.delPlayer,0,0,0,0,0,0,0,0,0,3.5
risk.engine.RiskController.newGame,0,0,0,0,0,0,0,0,0,0.38
risk.engine.guishared.countryImage.getHeight,0,0,0,0,0,0,0,0,0,1.3949890111459258
risk.ui.FlashGUI.GameFrame.go,0,0,0,0,0,0,0,0,0,1.24
risk.ui.CommandLine.CommandText.main,0,0,0,0,0,0,0,0,0,0.0
risk.tools.translation.YuraTextEditor.undoableEditHappened,0,0,0,0,0,0,0,0,0,1.7870554319148377
risk.tools.mapeditor.MapEditorPanel.setCountry,0,0,0,0,0,0,0,0,0,2.3120166917349434
risk.engine.core.RiskGame.getCommands,0,0,0,0,0,0,0,0,0,1.2211474748414317
risk.engine.core.RiskGame.getCardMode,0,0,0,0,0,0,0,0,0,1.8471686083651284
risk.ui.FlashGUI.GameFrame.openMove,0,0,0,0,0,0,0,0,0,0.9830805882566409
risk.engine.Risk.run,0,2,1,0,1,0,1,0,0,2.1036393472277064
risk.engine.core.RiskGame.getMissions,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.FX3DPanel.mouseMoved,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.MainMenu.insideButton,0,0,0,0,0,0,0,0,0,1.263688450520795
risk.engine.guishared.countryImage.checkChange,0,0,0,0,0,0,0,0,0,1.8563068750759923
risk.ui.FlashGUI.playerPanel.getType,0,0,0,0,0,0,0,0,0,2.3727564996213917
risk.engine.ai.AIHard.hasFreeTerritories,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.GameMenuPanel.paintComponent,0,0,0,0,0,0,0,0,0,0.996352540420694
risk.engine.guishared.countryImage.setTemp2,0,0,0,0,0,0,0,0,0,2.2271104309599847
risk.ui.FlashGUI.colorChooserPanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0
risk.lobby.client.RiskMap.getFileName,0,0,0,0,0,0,0,0,0,3.3754540814386242
risk.ui.SwingGUI.CardPanel.mousePressed,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.NamedColor.getColumnName,0,0,0,0,0,0,0,0,0,4.48
risk.engine.RiskController.setGameStatus,0,0,0,0,0,0,0,0,0,1.2442652417810856
risk.ui.SwingGUI.CardPanel.CardPanel,0,0,0,0,0,0,0,0,0,2.3625990717148877
risk.engine.guishared.PicturePanel.repaintCountries,0,0,0,0,0,0,1,0,0,0.8129019813054508
risk.tools.translation.MyNode.getChild,0,0,0,0,0,0,0,0,0,0.73
risk.ui.SwingGUI.SwingGUIPanel.setupLobbyButton,0,0,0,0,0,0,0,0,0,1.6736659591897642
risk.lobby.client.RiskMap.toString,0,0,0,0,0,0,0,0,0,3.212890659316259
risk.tools.translation.YuraTextEditor.setLabel,0,0,0,0,0,0,0,0,0,2.057967911912647
risk.engine.RiskController.sendDebug,0,0,0,0,0,0,0,0,0,0.7384736514205639
risk.tools.translation.YuraTextEditor.setWrap,0,0,0,0,0,0,0,0,0,2.1961051549433632
risk.engine.RiskController.needInput,0,0,0,0,0,0,0,0,0,0.38
risk.engine.guishared.PicturePanel.getDrawImageX,0,0,0,0,0,0,0,0,0,2.922000823542401
risk.engine.core.Player.getNoArmies,0,0,0,0,0,0,0,0,0,0.0
risk.tools.translation.YuraTextEditor.add,0,0,0,0,0,0,0,0,0,1.57368596554067
risk.ui.SimpleGUI.RiskGUI.RiskGUI,0,0,0,0,0,0,0,0,0,1.2734090204641626
risk.engine.guishared.ErdeAnsicht.kugel,0,0,0,0,0,0,0,0,0,1.4112053466497154
risk.engine.guishared.PicturePanel.setC1,0,0,0,0,0,0,0,0,0,1.3075921706544165
risk.engine.ai.AIHard.keepBlocking,0,0,0,0,0,0,0,0,0,0.0
risk.lobby.client.ClientGameRisk.renamePlayer,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.RiskGame.noMove,0,0,0,0,0,0,0,0,0,1.6255770955923545
risk.engine.core.Player.Player,0,0,0,0,0,0,0,0,0,1.3035639693666434
risk.ui.FlashGUI.MissionDialog.windowClosing,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.MoveDialog.setup,0,0,0,0,0,0,0,0,0,0.964164338821252
risk.ui.SwingGUI.TCPopupEventQueue.dispatchEvent,0,0,0,0,0,0,0,0,0,2.302089188260986
risk.ui.FlashGUI.MyColor.MyColor,0,0,0,0,0,0,0,0,0,1.1601079693039955
risk.engine.ai.AIEasy.getPlaceArmies,0,0,0,0,0,0,0,0,0,1.1666666666666667
risk.ui.SwingGUI.playersPanel.actionPerformed,0,0,0,0,0,0,0,0,0,1.8459244125459162
risk.engine.Replay.getPlayerColors,0,0,0,0,0,0,0,0,0,1.6481611985045632
risk.tools.mapeditor.MapEditorPanel.setMap,0,0,0,0,0,0,0,0,0,2.0769775489174505
risk.ui.SwingGUI.SelectAllAction.SelectAllAction,0,0,0,0,0,0,0,0,0,4.195
risk.engine.core.Country.addArmies,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.RiskGame.getDefenderDice,0,0,0,0,0,0,0,0,0,2.3043582475851077
risk.ui.SimpleGUI.GamePanel.actionPerformed,0,0,0,0,0,0,0,0,0,1.8810032574098976
risk.ui.SwingGUI.tradeCardsPanel.tradeCardsPanel,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.CopyAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.Mission.getDiscription,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.NamedColor.findType,0,0,0,0,0,0,0,0,0,0.0
risk.ui.SwingGUI.CardsDialog.getNumArmies,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.RiskGame.workOutEndGoStats,0,0,0,0,0,0,0,0,0,0.3
risk.ui.FlashGUI.MainMenu.mouseExited,0,0,0,0,0,0,0,0,0,0.0
risk.engine.RiskController.setNODDefender,0,0,0,0,0,0,0,0,0,0.38
risk.ui.SwingGUI.tradeCardsPanel.actionPerformed,0,0,0,0,0,0,0,0,0,2.96
risk.lobby.client.RiskMap.getMissions,0,0,0,0,0,0,0,0,0,0.0
risk.engine.ai.AIHard.GetContinentsToBreak,1,0,0,0,0,0,0,0,0,0.6144048764469155
risk.ui.FlashGUI.BattlePanel.mouseEntered,0,0,0,0,0,0,0,0,0,0.0
risk.ui.FlashGUI.joinPanel.mousePressed,0,0,0,0,0,0,0,0,0,2.6928349518558785
risk.ui.SwingGUI.SwingRiskAdapter.setGameStatus,0,0,0,0,0,0,0,0,0,3.52
risk.engine.guishared.PicturePanel.getC1,0,0,0,0,0,0,0,0,0,1.1520776608878682
risk.ui.SwingGUI.PasteAction.isEnabled,0,0,0,0,0,0,0,0,0,2.59
risk.engine.core.RiskGame.findCard,0,0,0,0,0,0,0,0,0,1.1666666666666667
risk.ui.CommandLine.CommandText.sendMessage,0,0,0,0,0,0,0,0,0,2.120648935895942
risk.tools.mapeditor.CardsListModel.remove,0,0,0,0,0,0,0,0,0,1.6526785851837682
risk.engine.Empty_class.Non_in_method,0,0,0,0,0,0,0,0,0,1.1752631578947368
risk.engine.RiskController.showMessageDialog,0,0,0,0,0,0,0,0,0,0.7384736514205639
risk.lobby.server.ServerGameRisk.ServerGameRisk,0,0,0,0,0,0,0,0,0,1.9181443072973263
risk.engine.ai.AIHardCapital.getTacMove,0,0,0,0,0,0,0,0,0,1.9087522389485982
risk.engine.core.RiskGame.closeGame,0,0,0,0,0,0,0,0,0,4.5
risk.engine.guishared.countryImage.getX2,0,0,0,0,0,0,0,0,0,1.4553951118789454
risk.ui.FlashGUI.NewGameFrameFocusTraversalPolicy.getDefaultComponent,0,0,0,0,0,0,0,0,0,4.85
risk.engine.core.RiskGame.placeArmy,0,0,0,0,0,0,0,0,0,1.0773297542492883
risk.ui.SwingGUI.SwingRiskAdapter.sendMessage,0,0,0,0,0,0,0,0,0,2.0878413231944752
risk.ui.SimpleGUI.CommandKeyAdapter.go,0,0,0,0,0,0,0,0,0,2.392559013681384
risk.lobby.server.ServerRisk.setKillFlag,0,0,0,0,0,0,0,0,0,0.0
risk.engine.RiskController.setSlider,0,0,0,0,0,0,0,0,0,0.49886323156659623
risk.tools.mapeditor.MapEditor.showError,0,0,0,0,0,0,0,0,0,2.58
risk.engine.core.Statistic.addAttack,0,0,0,0,0,0,0,0,0,2.7101715000557496
risk.engine.Risk.GetNext,1,0,0,0,0,0,0,0,0,1.6371401802248715
risk.engine.core.Continent.addTerritoriesContained,0,0,0,0,0,0,0,0,0,0.0
risk.engine.ChatDisplayThread.run,0,0,0,0,0,0,0,0,0,1.1261759649692595
risk.engine.Replay.hasArmiesInt,0,0,0,0,0,0,0,0,0,3.5
risk.ui.SwingGUI.DebugTab.getMenu,0,0,0,0,0,0,0,0,0,1.2898081512804784
risk.lobby.client.ClientGameRisk.makeNewGameFrame,0,0,0,0,0,0,0,0,0,0.84125
risk.engine.guishared.ErdeAnsicht.inkegel,0,0,0,0,0,0,0,0,0,0.40817581590758983
risk.ui.SwingGUI.CardPanel.mouseClicked,0,0,0,0,0,0,0,0,0,0.9089807677048375
risk.engine.guishared.AboutDialog.AboutDialog,0,0,0,0,0,0,0,0,0,2.324696416644701
risk.tools.mapeditor.ContinentsListModel.edit,0,0,0,0,0,0,0,0,0,2.0775
risk.engine.guishared.BrowserLauncher.Non_in_method,0,0,0,0,0,0,0,0,0,1.2081301582272752
risk.engine.guishared.BrowserLauncher.ICStart,0,0,0,0,0,0,0,0,0,3.1999999999999997
risk.ui.SwingGUI.ConsoleTab.ConsoleTab,0,0,0,0,0,0,0,0,0,2.104545980821228
risk.ui.FlashGUI.MainMenu.keyTyped,0,0,0,0,0,0,0,0,0,2.69
risk.ui.SwingGUI.GamePanel.mouseEntered,0,0,0,0,0,0,0,0,0,0.0
risk.engine.core.RiskGame.getNoContinentsOwned,0,0,0,0,0,0,0,0,0,0.7
risk.ui.FlashGUI.GameFrame.setGameStatus,0,0,0,0,0,0,0,0,0,2.0127540238667168
risk.ui.FlashGUI.GameFrame.displayCards,0,0,0,0,0,0,0,0,0,1.1054452502466812
risk.ui.SwingGUI.GamePanel.mouseMoved,0,0,0,0,0,0,0,0,0,1.3161857143978068
risk.tools.translation.MessageTool.treeWillExpand,0,0,0,0,0,0,0,0,0,1.0
risk.lobby.client.ClientGameRisk.blockInput,0,0,0,0,0,0,0,0,0,2.9459169746672584
risk.engine.RiskController.showDice,0,0,0,0,0,0,0,0,0,0.304
risk.lobby.server.ServerRisk.whoWon,0,0,0,0,0,0,0,0,0,0.0
risk.lobby.server.ServerRisk.run,0,0,0,0,0,0,0,0,0,1.3703957975246799
risk.engine.guishared.countryImage.setSourceImage,0,0,0,0,0,0,0,0,0,2.0846908443030316
risk.engine.guishared.ErdeAnsicht.zeichneline,0,0,0,0,0,0,0,0,0,0.3137128917816376
risk.tools.mapeditor.OptionPaneTextArea.OptionPaneTextArea,0,0,0,0,0,0,0,0,0,0.73
risk.ui.SwingGUI.GamePanel.mouseExited,0,0,0,0,0,0,0,0,0,0.0
risk.engine.guishared.ErdeAnsicht.rotkugel,0,0,0,0,0,0,0,0,0,1.0126507870289634
risk.engine.guishared.ErdeAnsicht.isConsumer,0,0,0,0,0,0,0,0,0,0.0
risk.engine.Replay.canTrade,0,0,0,0,0,0,0,0,0,1.47125
risk.engine.core.RiskGame.getPreviewPic,0,0,0,0,0,0,0,0,0,0.8179489081806874
risk.ui.SwingGUI.GamePanel.GamePanel,0,0,0,0,0,0,0,0,0,1.9625270687560077
risk.engine.core.Player.nextTurn,0,0,0,0,0,0,0,0,0,2.5666917489219268
risk.ui.FlashGUI.BattleDialog.windowClosing,0,0,0,0,0,0,0,0,0,0.7575384838315734
risk.lobby.client.ClientGameRisk.getResourceBundle,0,0,0,0,0,0,0,0,0,1.53
risk.tools.mapeditor.MapEditor.getToolBar,0,0,0,0,0,0,0,0,0,3.006796112909869
risk.lobby.server.ServerRisk.setupMapsDir,0,0,0,0,0,0,0,0,0,1.46
risk.tools.mapeditor.MapEditor.stateChanged,0,0,0,0,0,0,0,0,0,1.84357013360494
risk.ui.SimpleGUI.RiskGUI.sendMessage,0,0,0,0,0,0,0,0,0,1.9252896225737932
risk.engine.ai.AIPlayer.getOutput,0,0,0,0,0,0,1,0,0,2.3012484966833395
