ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.sf.freecol.server.control.InGameInputHandler.missionaryAtSettlement,0,0,0,0,0,0,0,0,0,3.0150696960874876
net.sf.freecol.client.control.InGameController.work,0,0,0,0,0,0,0,0,0,3.0373171809170803
net.sf.freecol.client.gui.action.ReportRequirementsAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584
net.sf.freecol.common.model.Game.Game,0,0,0,0,0,0,0,0,0,2.2030224118091866
net.sf.freecol.common.model.CircleIterator.nextPosition,0,0,0,0,0,0,0,0,0,0.9403082805479471
net.sf.freecol.client.gui.panel.ReportRequirementsPanel.createColonyButton,0,0,0,0,0,0,0,0,0,3.8283333333333336
net.sf.freecol.client.gui.panel.ImageProvider.getColorChip,0,0,0,0,0,0,0,0,0,4.08
net.sf.freecol.common.model.IndianSettlement.consumeGoods,0,0,0,0,0,0,0,0,0,3.02
net.sf.freecol.client.control.MapEditorController.run,0,0,0,0,0,0,0,0,0,1.405072113208361
net.sf.freecol.client.gui.WindowedFrameListener.windowOpened,0,0,0,0,0,0,0,0,0,2.69
net.sf.freecol.server.ai.AIUnit.setMission,0,0,0,0,0,0,0,0,0,2.855
net.sf.freecol.common.model.TradeItem.readFromXMLImpl,0,0,0,0,0,0,0,0,0,2.984577188761221
net.sf.freecol.client.gui.panel.TrainDialog.TrainDialog,0,0,0,0,0,0,0,0,0,2.774603205987371
net.sf.freecol.client.gui.TerrainCursor.getCanvasY,0,0,0,0,0,0,0,0,0,1.851491721010517
net.sf.freecol.common.model.Building.findStudent,0,0,0,0,0,0,0,0,0,3.4903175276894856
net.sf.freecol.common.model.Building.calculateGoodsInput,0,0,0,0,0,0,0,0,0,2.54354525603231
net.sf.freecol.common.ServerInfo.getCurrentlyPlaying,0,0,0,0,0,0,0,0,0,0.7871495544562446
net.sf.freecol.client.gui.panel.FreeColPanel.FreeColPanel,0,0,0,0,0,0,0,0,0,1.4761274116428627
net.sf.freecol.common.ServerInfo.getGameState,0,0,0,0,0,0,0,0,0,2.8665624155031777
net.sf.freecol.server.networking.Server.run,0,0,0,0,0,0,0,0,0,2.8272438299730562
net.sf.freecol.client.gui.panel.NegotiationDialog.insertOffers,0,0,0,0,0,0,0,0,0,2.557899902777108
net.sf.freecol.common.util.Xml.parseTruth,0,0,0,0,0,0,0,0,0,2.6833333333333336
net.sf.freecol.client.control.InGameController.useMissionary,0,0,0,0,0,0,0,0,0,2.7794166528030093
net.sf.freecol.client.control.InGameInputHandler.giveIndependence,0,0,0,0,0,0,0,0,0,3.89
net.sf.freecol.client.gui.ImageLibrary.getGoodsImageIcon,0,0,0,0,0,0,0,0,0,2.8944332020899664
net.sf.freecol.client.gui.InGameMenuBar.paintComponent,0,0,0,0,0,0,0,0,0,1.7958333333333332
net.sf.freecol.common.model.Europe.recruit,0,0,0,0,0,0,0,0,0,3.045493998164148
net.sf.freecol.client.gui.panel.ReportColonyPanel.createUnitPanel,0,0,0,0,0,0,0,0,0,4.014069930168423
net.sf.freecol.client.gui.action.ReportCargoAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584
net.sf.freecol.client.gui.plaf.FreeColTextFieldUI.paintBackground,0,0,0,0,0,0,0,0,0,1.5325396770105197
net.sf.freecol.client.gui.panel.ReportPanel.compare,0,0,0,0,0,0,0,0,0,3.9225
net.sf.freecol.common.model.GoodsTest.testAdjustAmount,0,0,0,0,0,0,0,0,0,4.93
net.sf.freecol.client.gui.action.PlowAction.update,0,0,0,0,0,0,0,0,0,2.668333333333333
net.sf.freecol.client.gui.panel.ProductionLabel.drawPlus,0,0,0,0,0,0,0,0,0,2.328518405697878
net.sf.freecol.server.generator.River.grow,0,0,0,0,0,0,0,0,0,2.234420916232016
net.sf.freecol.client.gui.panel.ReportLabourDetailPanel.initialize,0,0,0,0,0,0,0,0,0,3.575
net.sf.freecol.common.networking.ReceivingThread.askToStop,0,0,0,0,0,0,0,0,0,1.9662501709767433
net.sf.freecol.common.model.UnitType.setToolsRequired,0,0,0,0,0,0,0,0,0,0.9366666666666666
net.sf.freecol.client.gui.ImageLibrary.loadMissionChip,0,0,0,0,0,0,0,0,0,1.7834570522777002
net.sf.freecol.common.model.Building.getExpertUnitType,0,0,0,0,0,0,0,0,0,2.489931910424278
net.sf.freecol.client.gui.panel.UnitInfoPanel.setUnitNameType,0,0,0,0,0,0,0,0,0,3.0570423715576402
net.sf.freecol.client.gui.Canvas.showModelMessages,0,0,0,0,0,0,0,0,0,2.20519643620148
net.sf.freecol.client.gui.panel.WarehouseDialog.requestFocus,0,0,0,0,0,0,0,0,0,1.6345805570427576
net.sf.freecol.server.control.InGameInputHandler.updateTradeRoute,0,0,0,0,0,0,0,0,0,3.7375798617308646
net.sf.freecol.server.ai.AIPlayer.getGoal,0,0,0,0,0,0,0,0,0,2.2275
net.sf.freecol.common.model.Data.Data,0,0,0,0,0,0,0,0,0,4.0
net.sf.freecol.client.gui.Canvas.Canvas,0,0,0,0,0,0,0,0,0,2.370504418773364
net.sf.freecol.client.gui.panel.UnitInfoPanel.UnitInfoPanel,0,0,0,0,0,0,0,0,0,2.101622872912059
net.sf.freecol.client.gui.Canvas.showEuropeDialog,0,0,1,0,0,0,0,0,0,1.8334502327754016
net.sf.freecol.server.ai.AIMain.toXMLElement,0,0,0,0,0,0,0,0,0,1.9759557170504662
net.sf.freecol.metaserver.MetaServer.MetaServer,0,0,0,0,0,0,0,0,0,2.103347954494488
net.sf.freecol.server.generator.MapGeneratorOptions.getPrefDistToEdge,0,0,0,0,0,0,0,0,0,1.6274530780285683
net.sf.freecol.common.model.Monarch.getREF,0,0,0,1,0,0,0,0,0,2.703344919446952
net.sf.freecol.server.ai.mission.DefendSettlementMission.toXMLImpl,0,0,0,0,0,0,0,0,0,2.4004229567295785
net.sf.freecol.common.model.PlayerExploredTile.isForested,0,0,0,0,0,0,0,0,0,0.0
net.sf.freecol.client.gui.panel.UnitButton.createActionPropertyChangeListener,0,0,0,0,0,0,0,0,0,1.46
net.sf.freecol.client.gui.TerrainCursor.actionPerformed,0,0,0,0,0,0,0,0,0,2.807365181581133
net.sf.freecol.common.model.ColonyTile.getTile,0,0,0,0,0,0,0,0,0,2.6375068481665096
net.sf.freecol.common.model.Monarch.Monarch,0,0,0,0,0,0,0,0,0,2.714993972353666
net.sf.freecol.client.gui.panel.WarehousePanel.remove,0,0,0,0,0,0,0,0,0,1.5686223017911838
net.sf.freecol.common.model.Stop.readFromXMLImpl,0,0,0,0,0,0,0,0,0,3.0303705267477463
net.sf.freecol.common.model.Unit.clearSpeciality,0,0,0,0,0,0,0,0,0,1.2216377937168748
net.sf.freecol.server.ai.ColonyPlan.compare,0,0,0,0,0,0,0,0,0,0.5690657528627129
net.sf.freecol.server.ai.Wish.getTransportable,0,0,0,0,0,0,0,0,0,2.266594311447908
net.sf.freecol.client.control.PreGameController.setReady,0,0,0,0,0,0,0,0,0,2.1715763721160157
net.sf.freecol.common.model.FoundingFather.getType,0,0,0,0,0,0,0,0,0,0.72087573460615
net.sf.freecol.client.gui.panel.ReportTurnPanel.getHeadline,0,0,0,0,0,0,0,0,0,3.532163887137497
net.sf.freecol.client.gui.option.RangeOptionUI.unregister,0,0,0,0,0,0,0,0,0,1.9153486839925136
net.sf.freecol.common.model.Modifier.getId,0,0,0,0,0,0,0,0,0,2.008397649552202
net.sf.freecol.common.model.Player.isNewLandNamed,0,0,0,0,0,0,0,0,0,2.158352690380956
net.sf.freecol.client.gui.plaf.FreeColLookAndFeel.getSecondary1,0,0,0,0,0,0,0,0,0,2.4745324782242717
net.sf.freecol.common.model.Market.getTransactionListener,0,0,0,0,0,0,0,0,0,0.8856843477102749
net.sf.freecol.common.model.DiplomaticTrade.getStance,0,0,0,0,0,0,0,0,0,2.205
net.sf.freecol.client.gui.panel.RecruitDialog.RecruitDialog,0,0,0,0,0,0,0,0,0,2.776730166263546
net.sf.freecol.server.ai.TileImprovement.setPioneer,0,0,0,0,0,0,0,0,0,4.04
net.sf.freecol.client.gui.Canvas.showSelectAmountDialog,0,0,0,0,0,0,0,0,0,2.178
net.sf.freecol.common.model.Tile.getMoveCost,0,0,0,0,0,0,0,0,0,1.1868839882451676
net.sf.freecol.client.gui.panel.GoodsItem.toString,0,0,0,0,0,0,0,0,0,1.57235353758165
net.sf.freecol.client.gui.action.ReportRequirementsAction.ReportRequirementsAction,0,0,0,0,0,0,0,0,0,1.9799999999999998
net.sf.freecol.client.gui.panel.ASingleTilePanel.getColonyTile,0,0,0,0,0,0,0,0,0,3.1234002563158096
net.sf.freecol.FreeCol.getLocale,0,1,0,0,0,0,0,0,0,2.26551748212041
net.sf.freecol.client.gui.panel.ColonyPanel.getSelectedUnit,0,0,0,0,0,0,0,0,0,1.945060851914079
net.sf.freecol.common.model.Player.buyLand,0,0,0,0,0,0,0,0,0,3.466913133876268
net.sf.freecol.common.model.ModelMessage.getOwner,0,0,0,0,0,0,0,0,0,1.9618535348196098
net.sf.freecol.server.control.ServerModelController.ServerModelController,0,0,0,0,0,0,0,0,0,2.1966666666666668
net.sf.freecol.client.gui.action.ReconnectAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
net.sf.freecol.client.gui.ImageLibrary.loadColorChip,0,0,0,0,0,0,0,0,0,1.2095964091094575
net.sf.freecol.common.model.Tile.getPosition,0,0,0,0,0,0,0,0,0,1.4683564321515097
net.sf.freecol.common.model.Market.add,0,0,0,0,0,0,0,0,0,2.7331300265721734
net.sf.freecol.client.gui.panel.LoadingSavegameDialog.LoadingSavegameDialog,0,0,0,0,0,0,0,0,0,2.2562631362701393
net.sf.freecol.common.model.Player.resetArrears,0,0,0,0,0,0,0,0,0,2.4455555555555555
net.sf.freecol.client.gui.panel.ServerListTableModel.getColumnCount,0,0,0,0,0,0,0,0,0,1.8691034077460538
net.sf.freecol.server.ai.WorkLocationPlan.updateTileImprovement,0,0,0,0,0,0,0,0,0,2.379397582275053
net.sf.freecol.server.generator.River.oppositeDirection,0,0,0,0,0,0,0,0,0,2.79
net.sf.freecol.common.model.Building.getAdditionalProductionNextTurn,0,0,0,0,0,0,0,0,0,2.5373920570694644
net.sf.freecol.server.ai.mission.Mission.doMission,0,0,0,0,0,0,0,0,0,3.0
net.sf.freecol.client.gui.ImageLibrary.getGoodsImage,0,0,0,0,0,0,0,0,0,2.8957666580493577
net.sf.freecol.server.ai.WorkLocationPlan.getWorkLocation,0,0,0,0,0,0,0,0,0,2.3296154723555484
net.sf.freecol.server.ai.AIPlayer.secureSettlements,0,0,0,0,0,0,0,0,0,1.2133347459074124
net.sf.freecol.server.ai.mission.PioneeringMission.isValid,0,0,0,0,0,0,0,0,0,1.4295961751470514
net.sf.freecol.client.gui.action.ZoomOutAction.getId,0,0,0,0,0,0,0,0,0,1.9625655821093961
net.sf.freecol.common.model.ColonyTile.remove,0,0,0,0,0,0,0,0,0,0.0
net.sf.freecol.server.FreeColServer.Non_in_method,0,0,0,0,0,0,0,0,0,3.3200000000000003
net.sf.freecol.server.control.InGameInputHandler.payForBuilding,0,0,0,0,0,0,0,0,0,3.57
net.sf.freecol.server.control.InGameInputHandler.trainUnitInEurope,0,0,0,0,0,0,0,0,0,2.921857142857143
net.sf.freecol.client.control.ConnectController.loadGame,0,0,0,0,0,0,0,0,0,3.5643249300797093
net.sf.freecol.client.gui.plaf.FreeColMenuItemUI.paint,0,0,0,0,0,0,0,0,0,0.0
net.sf.freecol.client.gui.panel.ColorChooserPanel.ColorCellEditor,0,0,0,0,0,0,0,0,0,4.637920325015438
net.sf.freecol.common.model.Tile.getAddition,0,0,0,0,0,0,0,0,0,1.822527233843326
net.sf.freecol.server.ai.AIInGameInputHandler.diplomaticTrade,0,0,0,0,0,0,0,0,0,3.030893586885805
net.sf.freecol.server.ai.mission.BuildColonyMission.isValid,0,0,0,0,0,0,0,0,0,2.1715991728750668
net.sf.freecol.client.gui.action.ReportNavalAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584
net.sf.freecol.common.option.LanguageOption.LanguageOption,0,0,0,0,0,0,0,0,0,2.00875
net.sf.freecol.common.model.PathNode.setMovesLeft,0,0,0,0,0,0,0,0,0,1.85
net.sf.freecol.common.model.Modifier.getValue,0,0,0,0,0,0,0,0,0,1.269656526449488
net.sf.freecol.common.model.Player.setNation,0,0,0,0,0,0,0,0,0,0.9555424632339361
net.sf.freecol.server.ai.mission.Mission.moveTowards,0,0,0,0,0,0,0,0,0,2.8537301336882672
net.sf.freecol.common.model.Unit.getExperience,0,0,0,0,0,0,0,0,0,1.0764097515241475
net.sf.freecol.common.model.PlayerExploredTile.getMissionary,0,0,0,0,0,0,0,0,0,2.6422556206783088
net.sf.freecol.common.model.Market.Market,0,0,0,0,0,0,0,0,0,2.739905034794596
net.sf.freecol.client.gui.GUI.drawCursor,0,0,0,0,0,0,0,0,0,0.5216135364740134
net.sf.freecol.common.model.Map.getDefaultCostDecider,0,0,0,0,0,0,0,0,0,1.3962635365955645
net.sf.freecol.client.gui.action.PreferencesAction.PreferencesAction,0,0,0,0,0,0,0,0,0,1.9799999999999998
net.sf.freecol.server.ai.mission.BuildColonyMission.BuildColonyMission,0,0,0,0,0,0,0,0,0,2.566230954459633
net.sf.freecol.common.model.PathNode.getLastNode,0,0,0,0,0,0,0,0,0,2.92
net.sf.freecol.common.model.Building.newTurn,0,0,0,0,0,0,0,0,0,2.228838358546487
net.sf.freecol.common.model.ColonyTile.getProductionOf,0,0,0,0,0,0,0,0,0,2.7075613770278273
net.sf.freecol.client.gui.panel.GoodsLabel.isPartialChosen,0,0,0,0,0,0,0,0,0,1.7783222377226868
net.sf.freecol.server.FreeColServer.getPreGameInputHandler,0,0,0,0,0,0,0,0,0,1.4967052026773788
net.sf.freecol.client.gui.panel.ReportProductionPanel.createColonyButton,0,0,0,0,0,0,0,0,0,2.796666666666667
net.sf.freecol.common.model.Player.getBellsBonus,0,0,0,0,0,0,0,0,0,0.8309654709500349
