ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
net.sf.freecol.common.model.Game.getNextID,0,0,0,0,0,0,0,0,0,2.3015414585352536,7
net.sf.freecol.common.model.Stop.getCargo,0,0,0,0,0,0,0,0,0,3.5724830718570133,1
net.sf.freecol.metaserver.MetaServer.shutdown,0,0,0,0,0,0,0,0,0,1.5722386744411023,12
net.sf.freecol.client.gui.TilePopup.addUnit,0,0,0,0,0,0,0,0,0,2.9088175870718973,15
net.sf.freecol.client.gui.action.FreeColAction.update,0,0,0,0,0,0,0,0,0,0.0,3
net.sf.freecol.server.control.InGameInputHandler.deliverGift,0,0,0,0,0,0,0,0,0,3.4323523505918643,29
net.sf.freecol.common.option.AbstractOption.getGroup,0,0,0,0,0,0,0,0,0,3.0308936115511473,1
net.sf.freecol.client.gui.action.FreeColAction.getKeyStrokeText,0,0,0,0,0,0,0,0,0,4.494999999999999,4
net.sf.freecol.common.model.Player.getStance,0,0,0,0,0,0,0,0,0,2.844171402865372,1
net.sf.freecol.common.networking.Connection.releaseQuestionId,0,0,0,0,0,0,0,0,0,2.269289131139584,6
net.sf.freecol.server.ai.mission.DefendSettlementMission.getDebuggingInfo,0,0,0,0,0,0,0,0,0,2.7619713443696234,1
net.sf.freecol.client.gui.TilePopup.addGoods,0,0,0,0,0,0,0,0,0,3.024170031212823,10
net.sf.freecol.server.ai.AIUnit.doMission,0,0,0,0,0,0,0,0,0,3.0,3
net.sf.freecol.client.FreeColClient.getModelController,0,0,0,0,0,0,0,0,0,2.690481242837938,1
net.sf.freecol.client.control.ClientModelController.setStance,0,0,0,0,0,0,0,0,0,3.3666666666666667,0
net.sf.freecol.common.model.Player.reinitialiseMarket,0,0,0,0,0,0,0,0,0,3.0704431492305946,1
net.sf.freecol.common.model.Market.getBidPrice,0,0,0,0,0,0,0,0,0,2.9084620030221666,1
net.sf.freecol.client.control.InGameController.setCurrentlyBuilding,0,0,0,0,0,0,0,0,0,3.0431592557953953,8
net.sf.freecol.client.gui.panel.DefaultTransferHandler.getSourceActions,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.freecol.client.gui.sound.Playlist.setRepeatMode,0,0,0,0,0,0,0,0,0,2.6799999999999997,1
net.sf.freecol.common.model.Tile.getTotalUnitCount,0,0,0,0,0,0,0,0,0,2.6400965321006193,1
net.sf.freecol.common.option.SelectOption.getStringValue,0,0,0,0,0,0,0,0,0,1.1848019899391717,1
net.sf.freecol.client.gui.panel.ColonyTradeItemPanel.updateColonyBox,0,0,0,0,0,0,0,0,0,1.7733993195806423,14
net.sf.freecol.server.control.InGameInputHandler.missionaryAtSettlement,0,0,0,0,0,0,0,0,0,3.0150696960874876,33
net.sf.freecol.client.gui.action.ReportRequirementsAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584,1
net.sf.freecol.common.model.CircleIterator.nextPosition,0,0,0,0,0,0,0,0,0,0.9403082805479471,6
net.sf.freecol.client.gui.panel.ReportRequirementsPanel.createColonyButton,0,0,0,0,0,0,0,0,0,3.8283333333333336,1
net.sf.freecol.common.model.IndianSettlement.consumeGoods,0,0,0,0,0,0,0,0,0,3.02,5
net.sf.freecol.client.control.MapEditorController.run,0,0,0,0,0,0,0,0,0,1.405072113208361,2
net.sf.freecol.client.gui.WindowedFrameListener.windowOpened,0,0,0,0,0,0,0,0,0,2.69,0
net.sf.freecol.server.ai.AIUnit.setMission,0,0,0,0,0,0,0,0,0,2.855,5
net.sf.freecol.common.model.TradeItem.readFromXMLImpl,0,0,0,0,0,0,0,0,0,2.984577188761221,3
net.sf.freecol.client.gui.TerrainCursor.getCanvasY,0,0,0,0,0,0,0,0,0,1.851491721010517,1
net.sf.freecol.common.model.Building.findStudent,0,0,0,0,0,0,0,0,0,3.4903175276894856,24
net.sf.freecol.common.model.Building.calculateGoodsInput,0,0,0,0,0,0,0,0,0,2.54354525603231,6
net.sf.freecol.common.ServerInfo.getCurrentlyPlaying,0,0,0,0,0,0,0,0,0,0.7871495544562446,1
net.sf.freecol.common.ServerInfo.getGameState,0,0,0,0,0,0,0,0,0,2.8665624155031777,1
net.sf.freecol.server.networking.Server.run,0,0,0,0,0,0,0,0,0,2.8272438299730562,11
net.sf.freecol.client.gui.panel.NegotiationDialog.insertOffers,0,0,0,0,0,0,0,0,0,2.557899902777108,1
net.sf.freecol.common.util.Xml.parseTruth,0,0,0,0,0,0,0,0,0,2.6833333333333336,7
net.sf.freecol.client.control.InGameController.useMissionary,0,0,0,0,0,0,0,0,0,2.7794166528030093,53
net.sf.freecol.client.control.InGameInputHandler.giveIndependence,0,0,0,0,0,0,0,0,0,3.89,2
net.sf.freecol.client.gui.ImageLibrary.getGoodsImageIcon,0,0,0,0,0,0,0,0,0,2.8944332020899664,1
net.sf.freecol.client.gui.InGameMenuBar.paintComponent,0,0,0,0,0,0,0,0,0,1.7958333333333332,2
net.sf.freecol.common.model.Europe.recruit,0,0,0,0,0,0,0,0,0,3.045493998164148,12
net.sf.freecol.client.gui.panel.ReportColonyPanel.createUnitPanel,0,0,0,0,0,0,0,0,0,4.014069930168423,11
net.sf.freecol.client.gui.action.ReportCargoAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584,1
net.sf.freecol.client.gui.plaf.FreeColTextFieldUI.paintBackground,0,0,0,0,0,0,0,0,0,1.5325396770105197,12
net.sf.freecol.client.gui.panel.ReportPanel.compare,0,0,0,0,0,0,0,0,0,3.9225,1
net.sf.freecol.common.model.GoodsTest.testAdjustAmount,0,0,0,0,0,0,0,0,0,4.93,6
net.sf.freecol.client.gui.action.PlowAction.update,0,0,0,0,0,0,0,0,0,2.668333333333333,12
net.sf.freecol.client.gui.panel.ProductionLabel.drawPlus,0,0,0,0,0,0,0,0,0,2.328518405697878,1
net.sf.freecol.server.generator.River.grow,0,0,0,0,0,0,0,0,0,2.234420916232016,15
net.sf.freecol.client.gui.panel.ReportLabourDetailPanel.initialize,0,0,0,0,0,0,0,0,0,3.575,4
net.sf.freecol.common.networking.ReceivingThread.askToStop,0,0,0,0,0,0,0,0,0,1.9662501709767433,1
net.sf.freecol.common.model.UnitType.setToolsRequired,0,0,0,0,0,0,0,0,0,0.9366666666666666,1
net.sf.freecol.client.gui.ImageLibrary.loadMissionChip,0,0,0,0,0,0,0,0,0,1.7834570522777002,33
net.sf.freecol.common.model.Building.getExpertUnitType,0,0,0,0,0,0,0,0,0,2.489931910424278,1
net.sf.freecol.client.gui.panel.UnitInfoPanel.setUnitNameType,0,0,0,0,0,0,0,0,0,3.0570423715576402,8
net.sf.freecol.client.gui.Canvas.showModelMessages,0,0,0,0,0,0,0,0,0,2.20519643620148,41
net.sf.freecol.client.gui.panel.WarehouseDialog.requestFocus,0,0,0,0,0,0,0,0,0,1.6345805570427576,1
net.sf.freecol.server.control.InGameInputHandler.updateTradeRoute,0,0,0,0,0,0,0,0,0,3.7375798617308646,8
net.sf.freecol.server.ai.AIPlayer.getGoal,0,0,0,0,0,0,0,0,0,2.2275,1
net.sf.freecol.client.gui.Canvas.showEuropeDialog,0,0,1,0,0,0,0,0,0,1.8334502327754016,24
net.sf.freecol.server.ai.AIMain.toXMLElement,0,0,0,0,0,0,0,0,0,1.9759557170504662,21
net.sf.freecol.server.generator.MapGeneratorOptions.getPrefDistToEdge,0,0,0,0,0,0,0,0,0,1.6274530780285683,7
net.sf.freecol.common.model.Monarch.getREF,0,0,0,1,0,0,0,0,0,2.703344919446952,1
net.sf.freecol.server.ai.mission.DefendSettlementMission.toXMLImpl,0,0,0,0,0,0,0,0,0,2.4004229567295785,4
net.sf.freecol.common.model.PlayerExploredTile.isForested,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.freecol.client.gui.panel.UnitButton.createActionPropertyChangeListener,0,0,0,0,0,0,0,0,0,1.46,1
net.sf.freecol.client.gui.TerrainCursor.actionPerformed,0,0,0,0,0,0,0,0,0,2.807365181581133,2
net.sf.freecol.common.model.ColonyTile.getTile,0,0,0,0,0,0,0,0,0,2.6375068481665096,1
net.sf.freecol.client.gui.panel.WarehousePanel.remove,0,0,0,0,0,0,0,0,0,1.5686223017911838,5
net.sf.freecol.common.model.Stop.readFromXMLImpl,0,0,0,0,0,0,0,0,0,3.0303705267477463,16
net.sf.freecol.common.model.Unit.clearSpeciality,0,0,0,0,0,0,0,0,0,1.2216377937168748,3
net.sf.freecol.server.ai.ColonyPlan.compare,0,0,0,0,0,0,0,0,0,0.5690657528627129,1
net.sf.freecol.server.ai.Wish.getTransportable,0,0,0,0,0,0,0,0,0,2.266594311447908,1
net.sf.freecol.client.control.PreGameController.setReady,0,0,0,0,0,0,0,0,0,2.1715763721160157,3
net.sf.freecol.common.model.FoundingFather.getType,0,0,0,0,0,0,0,0,0,0.72087573460615,27
net.sf.freecol.client.gui.panel.ReportTurnPanel.getHeadline,0,0,0,0,0,0,0,0,0,3.532163887137497,36
net.sf.freecol.client.gui.option.RangeOptionUI.unregister,0,0,0,0,0,0,0,0,0,1.9153486839925136,1
net.sf.freecol.common.model.Modifier.getId,0,0,0,0,0,0,0,0,0,2.008397649552202,1
net.sf.freecol.common.model.Player.isNewLandNamed,0,0,0,0,0,0,0,0,0,2.158352690380956,1
net.sf.freecol.client.gui.plaf.FreeColLookAndFeel.getSecondary1,0,0,0,0,0,0,0,0,0,2.4745324782242717,1
net.sf.freecol.common.model.Market.getTransactionListener,0,0,0,0,0,0,0,0,0,0.8856843477102749,1
net.sf.freecol.common.model.DiplomaticTrade.getStance,0,0,0,0,0,0,0,0,0,2.205,6
net.sf.freecol.server.ai.TileImprovement.setPioneer,0,0,0,0,0,0,0,0,0,4.04,1
net.sf.freecol.client.gui.Canvas.showSelectAmountDialog,0,0,0,0,0,0,0,0,0,2.178,5
net.sf.freecol.common.model.Tile.getMoveCost,0,0,0,0,0,0,0,0,0,1.1868839882451676,16
net.sf.freecol.client.gui.panel.GoodsItem.toString,0,0,0,0,0,0,0,0,0,1.57235353758165,1
net.sf.freecol.client.gui.panel.ASingleTilePanel.getColonyTile,0,0,0,0,0,0,0,0,0,3.1234002563158096,1
net.sf.freecol.FreeCol.getLocale,0,1,0,0,0,0,0,0,0,2.26551748212041,15
net.sf.freecol.client.gui.panel.ColonyPanel.getSelectedUnit,0,0,0,0,0,0,0,0,0,1.945060851914079,3
net.sf.freecol.common.model.Player.buyLand,0,0,0,0,0,0,0,0,0,3.466913133876268,12
net.sf.freecol.common.model.ModelMessage.getOwner,0,0,0,0,0,0,0,0,0,1.9618535348196098,16
net.sf.freecol.client.gui.action.ReconnectAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.freecol.client.gui.ImageLibrary.loadColorChip,0,0,0,0,0,0,0,0,0,1.2095964091094575,9
net.sf.freecol.common.model.Tile.getPosition,0,0,0,0,0,0,0,0,0,1.4683564321515097,1
net.sf.freecol.common.model.Market.add,0,0,0,0,0,0,0,0,0,2.7331300265721734,2
net.sf.freecol.common.model.Player.resetArrears,0,0,0,0,0,0,0,0,0,2.4455555555555555,1
net.sf.freecol.client.gui.panel.ServerListTableModel.getColumnCount,0,0,0,0,0,0,0,0,0,1.8691034077460538,1
net.sf.freecol.server.ai.WorkLocationPlan.updateTileImprovement,0,0,0,0,0,0,0,0,0,2.379397582275053,23
net.sf.freecol.server.generator.River.oppositeDirection,0,0,0,0,0,0,0,0,0,2.79,1
net.sf.freecol.common.model.Building.getAdditionalProductionNextTurn,0,0,0,0,0,0,0,0,0,2.5373920570694644,22
net.sf.freecol.client.gui.ImageLibrary.getGoodsImage,0,0,0,0,0,0,0,0,0,2.8957666580493577,1
net.sf.freecol.server.ai.WorkLocationPlan.getWorkLocation,0,0,0,0,0,0,0,0,0,2.3296154723555484,1
net.sf.freecol.server.ai.AIPlayer.secureSettlements,0,0,0,0,0,0,0,0,0,1.2133347459074124,224
net.sf.freecol.server.ai.mission.PioneeringMission.isValid,0,0,0,0,0,0,0,0,0,1.4295961751470514,2
net.sf.freecol.client.gui.action.ZoomOutAction.getId,0,0,0,0,0,0,0,0,0,1.9625655821093961,1
net.sf.freecol.common.model.ColonyTile.remove,0,0,0,0,0,0,0,0,0,0.0,10
net.sf.freecol.server.control.InGameInputHandler.payForBuilding,0,0,0,0,0,0,0,0,0,3.57,5
net.sf.freecol.server.control.InGameInputHandler.trainUnitInEurope,0,0,0,0,0,0,0,0,0,2.921857142857143,3
net.sf.freecol.client.control.ConnectController.loadGame,0,0,0,0,0,0,0,0,0,3.5643249300797093,3
net.sf.freecol.client.gui.plaf.FreeColMenuItemUI.paint,0,0,0,0,0,0,0,0,0,0.0,2
net.sf.freecol.common.model.Tile.getAddition,0,0,0,0,0,0,0,0,0,1.822527233843326,1
net.sf.freecol.server.ai.AIInGameInputHandler.diplomaticTrade,0,0,0,0,0,0,0,0,0,3.030893586885805,55
net.sf.freecol.server.ai.mission.BuildColonyMission.isValid,0,0,0,0,0,0,0,0,0,2.1715991728750668,1
net.sf.freecol.client.gui.action.ReportNavalAction.getId,0,0,0,0,0,0,0,0,0,2.076436126123584,1
net.sf.freecol.common.model.PathNode.setMovesLeft,0,0,0,0,0,0,0,0,0,1.85,1
net.sf.freecol.common.model.Modifier.getValue,0,0,0,0,0,0,0,0,0,1.269656526449488,1
net.sf.freecol.common.model.Player.setNation,0,0,0,0,0,0,0,0,0,0.9555424632339361,1
net.sf.freecol.server.ai.mission.Mission.moveTowards,0,0,0,0,0,0,0,0,0,2.8537301336882672,5
net.sf.freecol.common.model.Unit.getExperience,0,0,0,0,0,0,0,0,0,1.0764097515241475,1
net.sf.freecol.common.model.PlayerExploredTile.getMissionary,0,0,0,0,0,0,0,0,0,2.6422556206783088,1
net.sf.freecol.client.gui.GUI.drawCursor,0,0,0,0,0,0,0,0,0,0.5216135364740134,1
net.sf.freecol.common.model.Map.getDefaultCostDecider,0,0,0,0,0,0,0,0,0,1.3962635365955645,1
net.sf.freecol.common.model.PathNode.getLastNode,0,0,0,0,0,0,0,0,0,2.92,4
net.sf.freecol.common.model.Building.newTurn,0,0,0,0,0,0,0,0,0,2.228838358546487,9
net.sf.freecol.common.model.ColonyTile.getProductionOf,0,0,0,0,0,0,0,0,0,2.7075613770278273,22
net.sf.freecol.client.gui.panel.GoodsLabel.isPartialChosen,0,0,0,0,0,0,0,0,0,1.7783222377226868,1
net.sf.freecol.server.FreeColServer.getPreGameInputHandler,0,0,0,0,0,0,0,0,0,1.4967052026773788,1
net.sf.freecol.client.gui.panel.ReportProductionPanel.createColonyButton,0,0,0,0,0,0,0,0,0,2.796666666666667,9
net.sf.freecol.common.model.Player.getBellsBonus,0,0,0,0,0,0,0,0,0,0.8309654709500349,1
net.sf.freecol.common.model.Unit.trade,0,0,0,0,0,0,0,0,0,3.034543732463117,24
net.sf.freecol.client.gui.option.FileOptionUI.propertyChange,0,0,0,0,0,0,0,0,0,2.977957644308404,3
net.sf.freecol.client.gui.Canvas.showTradeRouteInputDialog,0,0,0,0,0,0,0,0,0,3.081666666666667,5
net.sf.freecol.client.gui.panel.ReportTurnPanel.getTextPane,0,0,0,0,0,0,0,0,0,2.8690763482023183,9
net.sf.freecol.client.FreeColClient.getConnectController,0,0,0,0,0,0,0,0,0,2.2094027385283757,1
net.sf.freecol.client.gui.panel.NewPanel.actionPerformed,0,0,1,0,0,0,0,0,0,2.414578431543791,62
net.sf.freecol.common.networking.NetworkReplyObject.getResponse,0,0,0,0,0,1,0,0,0,2.3114987423190114,5
net.sf.freecol.client.control.InGameController.nextActiveUnit,0,0,0,0,0,0,0,0,0,2.1894780572129506,1
net.sf.freecol.client.FreeColClient.changeWindowedMode,0,0,0,0,0,0,0,0,0,1.3225667903089153,30
net.sf.freecol.FreeCol.getFreeColClient,0,0,0,0,0,0,0,0,0,1.272165603380186,1
net.sf.freecol.common.model.Colony.addWorkLocation,0,0,0,0,0,0,0,0,0,3.1079113971122263,4
net.sf.freecol.client.gui.GUI.getPathImage,0,0,0,0,0,0,0,0,0,0.0,11
net.sf.freecol.common.model.Unit.demote,0,0,0,0,0,0,0,0,0,2.103374895102781,79
net.sf.freecol.client.gui.panel.ProductionLabel.setCentered,0,0,0,0,0,0,0,0,0,3.06,1
net.sf.freecol.common.model.UnitContainer.getFirstUnit,0,0,0,0,0,0,0,0,0,0.0,5
net.sf.freecol.common.model.Colony.readFromXMLImpl,0,0,0,0,0,0,0,0,0,1.1840687191501407,61
net.sf.freecol.common.model.WholeMapIterator.hasNext,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.freecol.common.model.Unit.canBeStudent,0,0,0,0,0,0,0,0,0,2.2079994476179476,1
net.sf.freecol.client.gui.panel.MiniMap.canZoomOut,0,0,0,0,0,0,0,0,0,3.0261680388507703,4
net.sf.freecol.client.gui.panel.IndianSettlementPanel.initialize,0,0,0,0,0,0,0,0,0,2.3525203991865236,29
net.sf.freecol.client.control.ErrorJob.quitGame,0,0,0,0,0,0,0,0,0,3.3213059907898126,12
net.sf.freecol.server.ai.AIColony.updateCustomHouse,0,0,0,0,0,0,0,0,0,1.7137313238153173,2
net.sf.freecol.client.gui.panel.PurchaseDialog.actionPerformed,0,0,2,0,0,0,0,0,0,2.0718113709147334,26
net.sf.freecol.client.gui.Canvas.showPopup,0,0,0,0,0,0,0,0,0,0.0,2
net.sf.freecol.client.gui.panel.ColonyPanel.updateCargoLabel,0,0,0,0,0,0,0,0,0,2.5200729246890634,7
net.sf.freecol.common.model.Building.getColony,0,0,0,0,0,0,0,0,0,2.440771180628236,1
net.sf.freecol.common.model.UnitTest.testDoAssignedWorkHardyPioneerPlowPlain,0,0,0,0,0,0,0,0,0,2.665651106639572,24
net.sf.freecol.client.gui.option.OptionGroupUI.unregister,0,0,0,0,0,0,0,0,0,0.4257337934335159,3
net.sf.freecol.client.gui.panel.ReportForeignAffairPanel.initialize,0,0,0,0,0,0,0,0,0,2.5957728515268945,41
net.sf.freecol.common.model.Unit.isAlreadyOnHighSea,0,0,0,0,0,0,0,0,0,1.5186197562299975,1
net.sf.freecol.client.gui.option.BlinkingLabel.startBlinking,0,0,0,0,0,0,0,0,0,3.9667566203333195,1
